2025-04-27 06:29:38,686 | INFO | Starting script generation
2025-04-27 06:32:49,359 | INFO | Added file: backend/__init__.py, Lines: 1, Hash: 36a9e7f1c95b82ffb99743e0c5c4ce95d83c9a430aac59f84ef3cbfab6145068
2025-04-27 06:32:49,359 | INFO | Processing file: backend/database.py
2025-04-27 06:32:49,359 | INFO | Added file: backend/database.py, Lines: 248, Hash: 82377db634c0a2cff4f1b1cb62851697091677c73b5077b80e9b3f50ab2d2991
2025-04-27 06:32:49,360 | INFO | Processing file: backend/main.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/main.py, Lines: 86, Hash: 2119f98bb37c04e73dca18d4290ba3570108fa6d35c19e56377c172742784c8b
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/__init__.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/__init__.py, Lines: 33, Hash: 67ce0bfdddd4f28cf8deb00d99fc5eb9b73cc629785f88da0297b57165996707
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/auth.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/auth.py, Lines: 58, Hash: 29786b3e14c7e5b8920a9652217fb313cc0f152b4da15d3fec5f895a96cc37bc
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/html_routes.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/html_routes.py, Lines: 76, Hash: e03729084c7e77857f0fddcef0e6852d8737ba95001274c3e16a9517d8f2ff39
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/lookups.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/lookups.py, Lines: 306, Hash: 94984aedcaa476d0a4527c55e086743753992b9f974c516183efc2e73744aaa1
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/order_attachments.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/order_attachments.py, Lines: 91, Hash: 4724d33164b1f3febbb321c2bbd4f59b3294c5a63cbdb3d9deab190b157ac5fa
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/order_notes.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/order_notes.py, Lines: 38, Hash: 4e1569828a57fb391f167b170d81c624dbbbc18c2ad661bf9bfe8dc752b6347c
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/order_pdf.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/order_pdf.py, Lines: 145, Hash: 27c863c6ce98ba9db0cf6fbf9842d92e72a197460aaef3af9cb5345c029f72eb
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/order_queries.py
2025-04-27 06:32:49,360 | INFO | Added file: backend/endpoints/order_queries.py, Lines: 258, Hash: e14f1889fd1960fd2564f47a56b0f4927cc87e7d1de2652c8119deebc9ba126f
2025-04-27 06:32:49,360 | INFO | Processing file: backend/endpoints/order_receiving.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/order_receiving.py, Lines: 66, Hash: cc03655f46a3fbcba8f126d2060fe4273d7d88cdf5bdb71f800c8e278e3d3d47
2025-04-27 06:32:49,361 | INFO | Processing file: backend/endpoints/orders.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/orders.py, Lines: 137, Hash: f02fe39d277688ba4b639f92639bcfdf1e56c84e8ea7eabedd0eca557bab801e
2025-04-27 06:32:49,361 | INFO | Processing file: backend/endpoints/requesters.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/requesters.py, Lines: 16, Hash: cb6bfb4a14622f60078abfc0cc4e2b28146221f88c2a1696fd3644f1c415437b
2025-04-27 06:32:49,361 | INFO | Processing file: backend/endpoints/supplier_lookup.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/supplier_lookup.py, Lines: 64, Hash: 6cefc875a8eb0bc09fc4b8b62932ebd561efa721a53b669bb7d69c95668916bf
2025-04-27 06:32:49,361 | INFO | Processing file: backend/endpoints/supplier_lookup_takealot.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/supplier_lookup_takealot.py, Lines: 68, Hash: 1b9b5e967ee05351f612323ed6b1c0c0a559213c7c6cc51a333d02dc3a42a28c
2025-04-27 06:32:49,361 | INFO | Processing file: backend/endpoints/whatsapp.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/endpoints/whatsapp.py, Lines: 119, Hash: 7b7abae252160667e841895373097b3f69008675661e594ee5c0089e497e4b31
2025-04-27 06:32:49,361 | INFO | Processing file: backend/utils/__init__.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/utils/__init__.py, Lines: 3, Hash: f436efcd1385945a651b97824b3569fe97aa2510d28fc295f0612806b1389737
2025-04-27 06:32:49,361 | INFO | Processing file: backend/utils/order_utils.py
2025-04-27 06:32:49,361 | INFO | Added file: backend/utils/order_utils.py, Lines: 38, Hash: 5dbe1c10837f86d4f28f3ccd1bc5226c4e13a8f402bff30001c0b47db6e90aca
2025-04-27 06:32:49,361 | INFO | Processing file: backend/twilio/__init__.py
2025-04-27 06:32:49,362 | INFO | Added file: backend/twilio/__init__.py, Lines: 0, Hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-04-27 06:32:49,362 | INFO | Processing file: backend/twilio/twilio_utils.py
2025-04-27 06:32:49,362 | INFO | Added file: backend/twilio/twilio_utils.py, Lines: 51, Hash: c9d4d2ff350f64d5b61f81891766fa2197032b4be44fc92cf833b93291c76012
2025-04-27 06:32:49,362 | INFO | Processing file: frontend/static/js/audit_trail.js
2025-04-27 06:32:49,362 | INFO | Added file: frontend/static/js/audit_trail.js, Lines: 169, Hash: a0f94ccded539927958fc3760164369c45a063cf48399aac070444cc2ceb4cd2
2025-04-27 06:32:49,362 | INFO | Processing file: frontend/static/js/new_order.js
2025-04-27 06:32:49,362 | INFO | Added file: frontend/static/js/new_order.js, Lines: 433, Hash: 332a47711c2fc64c3b34705653209c9d035c23b3a37555a8e3ea350b9fb84444
2025-04-27 06:32:49,362 | INFO | Processing file: frontend/static/js/pending_orders.js
2025-04-27 06:32:49,362 | INFO | Added file: frontend/static/js/pending_orders.js, Lines: 185, Hash: de30854939cf6f49eaa2227ff3a2eb24e900bd236ff41e25cae16eaccb4b8e8b
2025-04-27 06:32:49,362 | INFO | Processing file: frontend/static/js/received_orders.js
2025-04-27 06:32:49,362 | INFO | Added file: frontend/static/js/received_orders.js, Lines: 135, Hash: 69235ae3f1e1b4aeebb4b20fe1fa47631966e2ca93e4e65cf90f0ddf6a3dcbbf
2025-04-27 06:32:49,362 | INFO | Processing file: frontend/static/js/components/attachment_modal.js
2025-04-27 06:32:49,362 | INFO | Added file: frontend/static/js/components/attachment_modal.js, Lines: 166, Hash: 04f98b8f0c9cb85345b8bb44f0c069bf7cd85da1138d90beb207d02b7be55c49
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/static/js/components/expand_line_items.js
2025-04-27 06:32:49,363 | INFO | Added file: frontend/static/js/components/expand_line_items.js, Lines: 74, Hash: 46a15875db4b64e900effb95ccefbef756b90ba7f9002e0dd01690e7e27889cb
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/static/js/components/order_note_modal.js
2025-04-27 06:32:49,363 | INFO | Added file: frontend/static/js/components/order_note_modal.js, Lines: 105, Hash: 1b88e87bfb81dd43441cd2f806942545f102991f18495fe37a47460e95442436
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/static/js/components/receive_modal.js
2025-04-27 06:32:49,363 | INFO | Added file: frontend/static/js/components/receive_modal.js, Lines: 127, Hash: 2cd0f5c8a318d0be90757413ad366334b92b05e94715e0bc87d9f6b39a3f7ace
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/static/js/components/shared_filters.js
2025-04-27 06:32:49,363 | INFO | Added file: frontend/static/js/components/shared_filters.js, Lines: 40, Hash: c2bcb059a440b2a141800eb89c7b5ef08ebfb237a15a5f029ab1d54d99728013
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/audit_trail.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/audit_trail.html, Lines: 76, Hash: 15202e0430974f002903364295dc8963a8ce438e9fdc5e4052c4c8d13776c8b7
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/home.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/home.html, Lines: 8, Hash: ac4d404264cf64dfb116e962a04b55652e74c04cddd42629831e37f32ae18b8c
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/index.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/index.html, Lines: 0, Hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/login.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/login.html, Lines: 58, Hash: 70f4f0f58af0f08bb9ee5f0c49a66ca0bb0be3350e4bd22f31ba77d9ddaced78
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/maintenance.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/maintenance.html, Lines: 425, Hash: d9b2684779fac0c6f289347f94415f80463dff50c9a6447324e8c90063a78618
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/new_order.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/new_order.html, Lines: 115, Hash: 358ae0a5999abc1a148af4a0226b4ab6d09f92d9217c1b47273943567547d6e1
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/pending_orders.html
2025-04-27 06:32:49,363 | INFO | Added file: frontend/templates/pending_orders.html, Lines: 81, Hash: d4adac055a3881b30b56e798c7b41029710f0fd5d95cabf0b8c7b5bf15c9fb2f
2025-04-27 06:32:49,363 | INFO | Processing file: frontend/templates/print_template.html
2025-04-27 06:32:49,364 | INFO | Added file: frontend/templates/print_template.html, Lines: 43, Hash: 13e2caadbdb4784dedc84b2e3541178a2ea3ab73e9ddb5fe72cafb78e0607777
2025-04-27 06:32:49,364 | INFO | Processing file: frontend/templates/received_orders.html
2025-04-27 06:32:49,364 | INFO | Added file: frontend/templates/received_orders.html, Lines: 73, Hash: eefb9d5bfdb1db7bfcdcb94e9e967203207abaae975e32d48691f013b5211039
2025-04-27 06:32:49,364 | INFO | Output written to /Users/stevencohen/Projects/universal_recycling/orders_project/all_project_scripts.md
2025-04-27 06:34:32,277 | INFO | Starting script generation
2025-04-27 06:34:32,281 | INFO | Directory tree generated successfully
2025-04-27 06:34:32,282 | INFO | Database schema extracted successfully
2025-04-27 06:34:32,282 | INFO | Processing file: backend/__init__.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/__init__.py, Lines: 1, Hash: 36a9e7f1c95b82ffb99743e0c5c4ce95d83c9a430aac59f84ef3cbfab6145068, MTime: 2025-04-13 05:50:15
2025-04-27 06:34:32,282 | INFO | Processing file: backend/database.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/database.py, Lines: 248, Hash: 82377db634c0a2cff4f1b1cb62851697091677c73b5077b80e9b3f50ab2d2991, MTime: 2025-04-26 08:57:20
2025-04-27 06:34:32,282 | INFO | Processing file: backend/main.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/main.py, Lines: 86, Hash: 2119f98bb37c04e73dca18d4290ba3570108fa6d35c19e56377c172742784c8b, MTime: 2025-04-26 14:33:40
2025-04-27 06:34:32,282 | INFO | Processing file: backend/endpoints/__init__.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/endpoints/__init__.py, Lines: 33, Hash: 67ce0bfdddd4f28cf8deb00d99fc5eb9b73cc629785f88da0297b57165996707, MTime: 2025-04-26 14:11:14
2025-04-27 06:34:32,282 | INFO | Processing file: backend/endpoints/auth.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/endpoints/auth.py, Lines: 58, Hash: 29786b3e14c7e5b8920a9652217fb313cc0f152b4da15d3fec5f895a96cc37bc, MTime: 2025-04-19 12:17:53
2025-04-27 06:34:32,282 | INFO | Processing file: backend/endpoints/html_routes.py
2025-04-27 06:34:32,282 | INFO | Added file: backend/endpoints/html_routes.py, Lines: 76, Hash: e03729084c7e77857f0fddcef0e6852d8737ba95001274c3e16a9517d8f2ff39, MTime: 2025-04-26 08:57:20
2025-04-27 06:34:32,282 | INFO | Processing file: backend/endpoints/lookups.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/lookups.py, Lines: 306, Hash: 94984aedcaa476d0a4527c55e086743753992b9f974c516183efc2e73744aaa1, MTime: 2025-04-26 09:06:55
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/order_attachments.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/order_attachments.py, Lines: 91, Hash: 4724d33164b1f3febbb321c2bbd4f59b3294c5a63cbdb3d9deab190b157ac5fa, MTime: 2025-04-26 15:42:58
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/order_notes.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/order_notes.py, Lines: 38, Hash: 4e1569828a57fb391f167b170d81c624dbbbc18c2ad661bf9bfe8dc752b6347c, MTime: 2025-04-26 16:04:35
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/order_pdf.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/order_pdf.py, Lines: 145, Hash: 27c863c6ce98ba9db0cf6fbf9842d92e72a197460aaef3af9cb5345c029f72eb, MTime: 2025-04-26 15:43:31
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/order_queries.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/order_queries.py, Lines: 258, Hash: e14f1889fd1960fd2564f47a56b0f4927cc87e7d1de2652c8119deebc9ba126f, MTime: 2025-04-26 15:43:53
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/order_receiving.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/order_receiving.py, Lines: 66, Hash: cc03655f46a3fbcba8f126d2060fe4273d7d88cdf5bdb71f800c8e278e3d3d47, MTime: 2025-04-26 15:44:23
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/orders.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/orders.py, Lines: 137, Hash: f02fe39d277688ba4b639f92639bcfdf1e56c84e8ea7eabedd0eca557bab801e, MTime: 2025-04-26 16:13:21
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/requesters.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/requesters.py, Lines: 16, Hash: cb6bfb4a14622f60078abfc0cc4e2b28146221f88c2a1696fd3644f1c415437b, MTime: 2025-04-17 05:31:59
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/supplier_lookup.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/supplier_lookup.py, Lines: 64, Hash: 6cefc875a8eb0bc09fc4b8b62932ebd561efa721a53b669bb7d69c95668916bf, MTime: 2025-04-20 12:44:07
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/supplier_lookup_takealot.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/supplier_lookup_takealot.py, Lines: 68, Hash: 1b9b5e967ee05351f612323ed6b1c0c0a559213c7c6cc51a333d02dc3a42a28c, MTime: 2025-04-20 14:06:58
2025-04-27 06:34:32,283 | INFO | Processing file: backend/endpoints/whatsapp.py
2025-04-27 06:34:32,283 | INFO | Added file: backend/endpoints/whatsapp.py, Lines: 119, Hash: 7b7abae252160667e841895373097b3f69008675661e594ee5c0089e497e4b31, MTime: 2025-04-27 05:39:06
2025-04-27 06:34:32,284 | INFO | Processing file: backend/utils/__init__.py
2025-04-27 06:34:32,284 | INFO | Added file: backend/utils/__init__.py, Lines: 3, Hash: f436efcd1385945a651b97824b3569fe97aa2510d28fc295f0612806b1389737, MTime: 2025-04-13 05:50:15
2025-04-27 06:34:32,284 | INFO | Processing file: backend/utils/order_utils.py
2025-04-27 06:34:32,284 | INFO | Added file: backend/utils/order_utils.py, Lines: 38, Hash: 5dbe1c10837f86d4f28f3ccd1bc5226c4e13a8f402bff30001c0b47db6e90aca, MTime: 2025-04-26 16:11:39
2025-04-27 06:34:32,284 | INFO | Processing file: backend/twilio/__init__.py
2025-04-27 06:34:32,284 | INFO | Added file: backend/twilio/__init__.py, Lines: 0, Hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855, MTime: 2025-04-23 14:57:53
2025-04-27 06:34:32,284 | INFO | Processing file: backend/twilio/twilio_utils.py
2025-04-27 06:34:32,284 | INFO | Added file: backend/twilio/twilio_utils.py, Lines: 51, Hash: c9d4d2ff350f64d5b61f81891766fa2197032b4be44fc92cf833b93291c76012, MTime: 2025-04-26 15:59:51
2025-04-27 06:34:32,284 | INFO | Processing file: frontend/static/js/audit_trail.js
